parent_id,traversal_id,sequence_index,identity,traversal_arc_m,emission_arc_m,boundary_traversal_arc_m,metres_before_confirmation,metres_after_boundary,before_closed_confirmation,at_closed_confirmation,boundary_inside_five_frame_history
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,9,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,13.0,19.0,11.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,10,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,14.0,19.0,11.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,11,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,15.0,19.0,11.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,12,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,16.0,19.0,11.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,13,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,17.0,19.0,11.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,14,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,18.0,19.0,11.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0005:d1,15,S08_3d_loop_rich_C07:edge_0005:geometry_change_point:001,19.0,19.0,11.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,8,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,12.0,18.0,10.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,9,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,13.0,18.0,10.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,10,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,14.0,18.0,10.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,11,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,15.0,18.0,10.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,12,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,16.0,18.0,10.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,13,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,17.0,18.0,10.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d0,14,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,18.0,18.0,10.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,12,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,16.0,22.0,14.0,6.0,2.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,13,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,17.0,22.0,14.0,5.0,3.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,14,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,18.0,22.0,14.0,4.0,4.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,15,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,19.0,22.0,14.0,3.0,5.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,16,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,20.0,22.0,14.0,2.0,6.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,17,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,21.0,22.0,14.0,1.0,7.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0008:d1,18,S08_3d_loop_rich_C07:edge_0008:geometry_change_point:000,22.0,22.0,14.0,0.0,8.0,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,8,S08_3d_loop_rich_C07:node:node_0056,12.0,17.0,9.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,9,S08_3d_loop_rich_C07:node:node_0056,13.0,17.0,9.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,10,S08_3d_loop_rich_C07:node:node_0056,14.0,17.0,9.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,11,S08_3d_loop_rich_C07:node:node_0056,15.0,17.0,9.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,12,S08_3d_loop_rich_C07:node:node_0056,16.0,17.0,9.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d0,13,S08_3d_loop_rich_C07:node:node_0056,17.0,17.0,9.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,5,S08_3d_loop_rich_C07:node:node_0056,9.0,17.0,8.0,8.0,1.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,6,S08_3d_loop_rich_C07:node:node_0056,10.0,17.0,8.0,7.0,2.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,7,S08_3d_loop_rich_C07:node:node_0056,11.0,17.0,8.0,6.0,3.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,8,S08_3d_loop_rich_C07:node:node_0056,12.0,17.0,8.0,5.0,4.0,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,9,S08_3d_loop_rich_C07:node:node_0056,13.0,17.0,8.0,4.0,5.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,10,S08_3d_loop_rich_C07:node:node_0056,14.0,17.0,8.0,3.0,6.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,11,S08_3d_loop_rich_C07:node:node_0056,15.0,17.0,8.0,2.0,7.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,12,S08_3d_loop_rich_C07:node:node_0056,16.0,17.0,8.0,1.0,8.0,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0048:d1,13,S08_3d_loop_rich_C07:node:node_0056,17.0,17.0,8.0,0.0,9.0,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,14,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,18.0,23.0,15.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,15,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,19.0,23.0,15.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,16,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,20.0,23.0,15.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,17,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,21.0,23.0,15.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,18,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,22.0,23.0,15.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d0,19,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,23.0,23.0,15.5,0.0,7.5,False,True,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,11,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,15.0,20.0,12.5,5.0,2.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,12,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,16.0,20.0,12.5,4.0,3.5,True,False,True
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,13,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,17.0,20.0,12.5,3.0,4.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,14,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,18.0,20.0,12.5,2.0,5.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,15,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,19.0,20.0,12.5,1.0,6.5,True,False,False
S08_3d_loop_rich_C07,S08_3d_loop_rich_C07:edge_0113:d1,16,S08_3d_loop_rich_C07:edge_0113:geometry_change_point:000,20.0,20.0,12.5,0.0,7.5,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,9,S09_flat_complex_C08:node:node_0014,13.0,20.0,11.5,7.0,1.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,10,S09_flat_complex_C08:node:node_0014,14.0,20.0,11.5,6.0,2.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,11,S09_flat_complex_C08:node:node_0014,15.0,20.0,11.5,5.0,3.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,12,S09_flat_complex_C08:node:node_0014,16.0,20.0,11.5,4.0,4.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,13,S09_flat_complex_C08:node:node_0014,17.0,20.0,11.5,3.0,5.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,14,S09_flat_complex_C08:node:node_0014,18.0,20.0,11.5,2.0,6.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,15,S09_flat_complex_C08:node:node_0014,19.0,20.0,11.5,1.0,7.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d0,16,S09_flat_complex_C08:node:node_0014,20.0,20.0,11.5,0.0,8.5,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,7,S09_flat_complex_C08:node:node_0014,11.0,18.0,9.5,7.0,1.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,8,S09_flat_complex_C08:node:node_0014,12.0,18.0,9.5,6.0,2.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,9,S09_flat_complex_C08:node:node_0014,13.0,18.0,9.5,5.0,3.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,10,S09_flat_complex_C08:node:node_0014,14.0,18.0,9.5,4.0,4.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,11,S09_flat_complex_C08:node:node_0014,15.0,18.0,9.5,3.0,5.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,12,S09_flat_complex_C08:node:node_0014,16.0,18.0,9.5,2.0,6.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,13,S09_flat_complex_C08:node:node_0014,17.0,18.0,9.5,1.0,7.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0013:d1,14,S09_flat_complex_C08:node:node_0014,18.0,18.0,9.5,0.0,8.5,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,13,S09_flat_complex_C08:node:node_0057,17.0,26.0,16.5,9.0,0.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,14,S09_flat_complex_C08:node:node_0057,18.0,26.0,16.5,8.0,1.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,15,S09_flat_complex_C08:node:node_0057,19.0,26.0,16.5,7.0,2.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,16,S09_flat_complex_C08:node:node_0057,20.0,26.0,16.5,6.0,3.5,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,17,S09_flat_complex_C08:node:node_0057,21.0,26.0,16.5,5.0,4.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,18,S09_flat_complex_C08:node:node_0057,22.0,26.0,16.5,4.0,5.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,19,S09_flat_complex_C08:node:node_0057,23.0,26.0,16.5,3.0,6.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,20,S09_flat_complex_C08:node:node_0057,24.0,26.0,16.5,2.0,7.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,21,S09_flat_complex_C08:node:node_0057,25.0,26.0,16.5,1.0,8.5,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d0,22,S09_flat_complex_C08:node:node_0057,26.0,26.0,16.5,0.0,9.5,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,7,S09_flat_complex_C08:node:node_0057,11.0,19.0,10.0,8.0,1.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,8,S09_flat_complex_C08:node:node_0057,12.0,19.0,10.0,7.0,2.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,9,S09_flat_complex_C08:node:node_0057,13.0,19.0,10.0,6.0,3.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,10,S09_flat_complex_C08:node:node_0057,14.0,19.0,10.0,5.0,4.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,11,S09_flat_complex_C08:node:node_0057,15.0,19.0,10.0,4.0,5.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,12,S09_flat_complex_C08:node:node_0057,16.0,19.0,10.0,3.0,6.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,13,S09_flat_complex_C08:node:node_0057,17.0,19.0,10.0,2.0,7.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,14,S09_flat_complex_C08:node:node_0057,18.0,19.0,10.0,1.0,8.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0051:d1,15,S09_flat_complex_C08:node:node_0057,19.0,19.0,10.0,0.0,9.0,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,10,S09_flat_complex_C08:node:node_0128,14.0,20.0,12.0,6.0,2.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,11,S09_flat_complex_C08:node:node_0128,15.0,20.0,12.0,5.0,3.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,12,S09_flat_complex_C08:node:node_0128,16.0,20.0,12.0,4.0,4.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,13,S09_flat_complex_C08:node:node_0128,17.0,20.0,12.0,3.0,5.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,14,S09_flat_complex_C08:node:node_0128,18.0,20.0,12.0,2.0,6.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,15,S09_flat_complex_C08:node:node_0128,19.0,20.0,12.0,1.0,7.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d0,16,S09_flat_complex_C08:node:node_0128,20.0,20.0,12.0,0.0,8.0,False,True,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,8,S09_flat_complex_C08:node:node_0128,12.0,18.0,10.0,6.0,2.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,9,S09_flat_complex_C08:node:node_0128,13.0,18.0,10.0,5.0,3.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,10,S09_flat_complex_C08:node:node_0128,14.0,18.0,10.0,4.0,4.0,True,False,True
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,11,S09_flat_complex_C08:node:node_0128,15.0,18.0,10.0,3.0,5.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,12,S09_flat_complex_C08:node:node_0128,16.0,18.0,10.0,2.0,6.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,13,S09_flat_complex_C08:node:node_0128,17.0,18.0,10.0,1.0,7.0,True,False,False
S09_flat_complex_C08,S09_flat_complex_C08:edge_0123:d1,14,S09_flat_complex_C08:node:node_0128,18.0,18.0,10.0,0.0,8.0,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,6,S10_3d_complex_C02:node:node_0008,10.0,17.0,8.5,7.0,1.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,7,S10_3d_complex_C02:node:node_0008,11.0,17.0,8.5,6.0,2.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,8,S10_3d_complex_C02:node:node_0008,12.0,17.0,8.5,5.0,3.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,9,S10_3d_complex_C02:node:node_0008,13.0,17.0,8.5,4.0,4.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,10,S10_3d_complex_C02:node:node_0008,14.0,17.0,8.5,3.0,5.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,11,S10_3d_complex_C02:node:node_0008,15.0,17.0,8.5,2.0,6.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,12,S10_3d_complex_C02:node:node_0008,16.0,17.0,8.5,1.0,7.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d0,13,S10_3d_complex_C02:node:node_0008,17.0,17.0,8.5,0.0,8.5,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,10,S10_3d_complex_C02:node:node_0008,14.0,22.0,13.0,8.0,1.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,11,S10_3d_complex_C02:node:node_0008,15.0,22.0,13.0,7.0,2.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,12,S10_3d_complex_C02:node:node_0008,16.0,22.0,13.0,6.0,3.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,13,S10_3d_complex_C02:node:node_0008,17.0,22.0,13.0,5.0,4.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,14,S10_3d_complex_C02:node:node_0008,18.0,22.0,13.0,4.0,5.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,15,S10_3d_complex_C02:node:node_0008,19.0,22.0,13.0,3.0,6.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,16,S10_3d_complex_C02:node:node_0008,20.0,22.0,13.0,2.0,7.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,17,S10_3d_complex_C02:node:node_0008,21.0,22.0,13.0,1.0,8.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0010:d1,18,S10_3d_complex_C02:node:node_0008,22.0,22.0,13.0,0.0,9.0,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,9,S10_3d_complex_C02:edge_0031:geometry_change_point:000,13.0,24.0,13.5,11.0,-0.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,10,S10_3d_complex_C02:edge_0031:geometry_change_point:000,14.0,24.0,13.5,10.0,0.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,11,S10_3d_complex_C02:edge_0031:geometry_change_point:000,15.0,24.0,13.5,9.0,1.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,12,S10_3d_complex_C02:edge_0031:geometry_change_point:000,16.0,24.0,13.5,8.0,2.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,13,S10_3d_complex_C02:edge_0031:geometry_change_point:000,17.0,24.0,13.5,7.0,3.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,14,S10_3d_complex_C02:edge_0031:geometry_change_point:000,18.0,24.0,13.5,6.0,4.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,15,S10_3d_complex_C02:edge_0031:geometry_change_point:000,19.0,24.0,13.5,5.0,5.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,16,S10_3d_complex_C02:edge_0031:geometry_change_point:000,20.0,24.0,13.5,4.0,6.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,17,S10_3d_complex_C02:edge_0031:geometry_change_point:000,21.0,24.0,13.5,3.0,7.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,18,S10_3d_complex_C02:edge_0031:geometry_change_point:000,22.0,24.0,13.5,2.0,8.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,19,S10_3d_complex_C02:edge_0031:geometry_change_point:000,23.0,24.0,13.5,1.0,9.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d0,20,S10_3d_complex_C02:edge_0031:geometry_change_point:000,24.0,24.0,13.5,0.0,10.5,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,11,S10_3d_complex_C02:edge_0031:geometry_change_point:000,15.0,25.0,15.0,10.0,0.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,12,S10_3d_complex_C02:edge_0031:geometry_change_point:000,16.0,25.0,15.0,9.0,1.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,13,S10_3d_complex_C02:edge_0031:geometry_change_point:000,17.0,25.0,15.0,8.0,2.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,14,S10_3d_complex_C02:edge_0031:geometry_change_point:000,18.0,25.0,15.0,7.0,3.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,15,S10_3d_complex_C02:edge_0031:geometry_change_point:000,19.0,25.0,15.0,6.0,4.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,16,S10_3d_complex_C02:edge_0031:geometry_change_point:000,20.0,25.0,15.0,5.0,5.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,17,S10_3d_complex_C02:edge_0031:geometry_change_point:000,21.0,25.0,15.0,4.0,6.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,18,S10_3d_complex_C02:edge_0031:geometry_change_point:000,22.0,25.0,15.0,3.0,7.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,19,S10_3d_complex_C02:edge_0031:geometry_change_point:000,23.0,25.0,15.0,2.0,8.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,20,S10_3d_complex_C02:edge_0031:geometry_change_point:000,24.0,25.0,15.0,1.0,9.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0031:d1,21,S10_3d_complex_C02:edge_0031:geometry_change_point:000,25.0,25.0,15.0,0.0,10.0,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,10,S10_3d_complex_C02:edge_0063:geometry_change_point:000,14.0,22.0,13.0,8.0,1.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,11,S10_3d_complex_C02:edge_0063:geometry_change_point:000,15.0,22.0,13.0,7.0,2.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,12,S10_3d_complex_C02:edge_0063:geometry_change_point:000,16.0,22.0,13.0,6.0,3.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,13,S10_3d_complex_C02:edge_0063:geometry_change_point:000,17.0,22.0,13.0,5.0,4.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,14,S10_3d_complex_C02:edge_0063:geometry_change_point:000,18.0,22.0,13.0,4.0,5.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,15,S10_3d_complex_C02:edge_0063:geometry_change_point:000,19.0,22.0,13.0,3.0,6.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,16,S10_3d_complex_C02:edge_0063:geometry_change_point:000,20.0,22.0,13.0,2.0,7.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,17,S10_3d_complex_C02:edge_0063:geometry_change_point:000,21.0,22.0,13.0,1.0,8.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d0,18,S10_3d_complex_C02:edge_0063:geometry_change_point:000,22.0,22.0,13.0,0.0,9.0,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,13,S10_3d_complex_C02:edge_0063:geometry_change_point:000,17.0,25.0,16.0,8.0,1.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,14,S10_3d_complex_C02:edge_0063:geometry_change_point:000,18.0,25.0,16.0,7.0,2.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,15,S10_3d_complex_C02:edge_0063:geometry_change_point:000,19.0,25.0,16.0,6.0,3.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,16,S10_3d_complex_C02:edge_0063:geometry_change_point:000,20.0,25.0,16.0,5.0,4.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,17,S10_3d_complex_C02:edge_0063:geometry_change_point:000,21.0,25.0,16.0,4.0,5.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,18,S10_3d_complex_C02:edge_0063:geometry_change_point:000,22.0,25.0,16.0,3.0,6.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,19,S10_3d_complex_C02:edge_0063:geometry_change_point:000,23.0,25.0,16.0,2.0,7.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,20,S10_3d_complex_C02:edge_0063:geometry_change_point:000,24.0,25.0,16.0,1.0,8.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0063:d1,21,S10_3d_complex_C02:edge_0063:geometry_change_point:000,25.0,25.0,16.0,0.0,9.0,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,10,S10_3d_complex_C02:edge_0085:geometry_change_point:000,14.0,19.0,11.5,5.0,2.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,11,S10_3d_complex_C02:edge_0085:geometry_change_point:000,15.0,19.0,11.5,4.0,3.5,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,12,S10_3d_complex_C02:edge_0085:geometry_change_point:000,16.0,19.0,11.5,3.0,4.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,13,S10_3d_complex_C02:edge_0085:geometry_change_point:000,17.0,19.0,11.5,2.0,5.5,True,False,False
