threshold,region,selection,tp,fp,fn,ignored,output_count,precision,recall,f1
2.6855036594497506e-07,fixed,before,12,114,0,66,192,0.09523809523809523,1.0,0.17391304347826086
2.6855036594497506e-07,fixed,after,12,110,0,59,181,0.09836065573770492,1.0,0.1791044776119403
2.7037492600356927e-07,old,before,12,96,0,83,191,0.1111111111111111,1.0,0.2
2.7037492600356927e-07,old,after,12,93,0,75,180,0.11428571428571428,1.0,0.20512820512820512
2.7037492600356927e-07,fixed,before,12,113,0,66,191,0.096,1.0,0.17518248175182483
2.7037492600356927e-07,fixed,after,12,109,0,59,180,0.09917355371900827,1.0,0.18045112781954886
3.1416783485838096e-07,old,before,12,96,0,82,190,0.1111111111111111,1.0,0.2
3.1416783485838096e-07,old,after,12,93,0,74,179,0.11428571428571428,1.0,0.20512820512820512
3.1416783485838096e-07,fixed,before,12,113,0,65,190,0.096,1.0,0.17518248175182483
3.1416783485838096e-07,fixed,after,12,109,0,58,179,0.09917355371900827,1.0,0.18045112781954886
4.752758400172752e-07,old,before,12,96,0,81,189,0.1111111111111111,1.0,0.2
4.752758400172752e-07,old,after,12,93,0,74,179,0.11428571428571428,1.0,0.20512820512820512
4.752758400172752e-07,fixed,before,12,113,0,64,189,0.096,1.0,0.17518248175182483
4.752758400172752e-07,fixed,after,12,109,0,58,179,0.09917355371900827,1.0,0.18045112781954886
5.437907475425163e-07,old,before,12,95,0,81,188,0.11214953271028037,1.0,0.20168067226890757
5.437907475425163e-07,old,after,12,92,0,74,178,0.11538461538461539,1.0,0.20689655172413793
5.437907475425163e-07,fixed,before,12,112,0,64,188,0.0967741935483871,1.0,0.17647058823529413
5.437907475425163e-07,fixed,after,12,108,0,58,178,0.1,1.0,0.18181818181818182
5.537915512832114e-07,old,before,12,95,0,80,187,0.11214953271028037,1.0,0.20168067226890757
5.537915512832114e-07,old,after,12,92,0,73,177,0.11538461538461539,1.0,0.20689655172413793
5.537915512832114e-07,fixed,before,12,112,0,63,187,0.0967741935483871,1.0,0.17647058823529413
5.537915512832114e-07,fixed,after,12,108,0,57,177,0.1,1.0,0.18181818181818182
6.03445187152829e-07,old,before,12,95,0,79,186,0.11214953271028037,1.0,0.20168067226890757
6.03445187152829e-07,old,after,12,92,0,72,176,0.11538461538461539,1.0,0.20689655172413793
6.03445187152829e-07,fixed,before,12,112,0,62,186,0.0967741935483871,1.0,0.17647058823529413
6.03445187152829e-07,fixed,after,12,108,0,56,176,0.1,1.0,0.18181818181818182
6.211819254531292e-07,old,before,12,94,0,79,185,0.11320754716981132,1.0,0.2033898305084746
6.211819254531292e-07,old,after,12,91,0,72,175,0.11650485436893204,1.0,0.20869565217391303
6.211819254531292e-07,fixed,before,12,111,0,62,185,0.0975609756097561,1.0,0.17777777777777778
6.211819254531292e-07,fixed,after,12,107,0,56,175,0.10084033613445378,1.0,0.183206106870229
6.49555545351177e-07,old,before,12,94,0,78,184,0.11320754716981132,1.0,0.2033898305084746
6.49555545351177e-07,old,after,12,91,0,71,174,0.11650485436893204,1.0,0.20869565217391303
6.49555545351177e-07,fixed,before,12,111,0,61,184,0.0975609756097561,1.0,0.17777777777777778
6.49555545351177e-07,fixed,after,12,107,0,55,174,0.10084033613445378,1.0,0.183206106870229
6.571903554686287e-07,old,before,12,94,0,77,183,0.11320754716981132,1.0,0.2033898305084746
6.571903554686287e-07,old,after,12,91,0,70,173,0.11650485436893204,1.0,0.20869565217391303
6.571903554686287e-07,fixed,before,12,111,0,60,183,0.0975609756097561,1.0,0.17777777777777778
6.571903554686287e-07,fixed,after,12,107,0,54,173,0.10084033613445378,1.0,0.183206106870229
7.165042461565463e-07,old,before,12,94,0,76,182,0.11320754716981132,1.0,0.2033898305084746
7.165042461565463e-07,old,after,12,91,0,69,172,0.11650485436893204,1.0,0.20869565217391303
7.165042461565463e-07,fixed,before,12,111,0,59,182,0.0975609756097561,1.0,0.17777777777777778
7.165042461565463e-07,fixed,after,12,107,0,53,172,0.10084033613445378,1.0,0.183206106870229
9.337242659057665e-07,old,before,12,94,0,75,181,0.11320754716981132,1.0,0.2033898305084746
9.337242659057665e-07,old,after,12,91,0,69,172,0.11650485436893204,1.0,0.20869565217391303
9.337242659057665e-07,fixed,before,12,111,0,58,181,0.0975609756097561,1.0,0.17777777777777778
9.337242659057665e-07,fixed,after,12,107,0,53,172,0.10084033613445378,1.0,0.183206106870229
9.371731835017272e-07,old,before,12,93,0,75,180,0.11428571428571428,1.0,0.20512820512820512
9.371731835017272e-07,old,after,12,90,0,69,171,0.11764705882352941,1.0,0.21052631578947367
9.371731835017272e-07,fixed,before,12,110,0,58,180,0.09836065573770492,1.0,0.1791044776119403
9.371731835017272e-07,fixed,after,12,106,0,53,171,0.1016949152542373,1.0,0.18461538461538463
1.051559706866101e-06,old,before,12,93,0,74,179,0.11428571428571428,1.0,0.20512820512820512
1.051559706866101e-06,old,after,12,90,0,68,170,0.11764705882352941,1.0,0.21052631578947367
1.051559706866101e-06,fixed,before,12,110,0,57,179,0.09836065573770492,1.0,0.1791044776119403
1.051559706866101e-06,fixed,after,12,106,0,52,170,0.1016949152542373,1.0,0.18461538461538463
1.0600579116726294e-06,old,before,12,93,0,73,178,0.11428571428571428,1.0,0.20512820512820512
1.0600579116726294e-06,old,after,12,90,0,67,169,0.11764705882352941,1.0,0.21052631578947367
1.0600579116726294e-06,fixed,before,12,110,0,56,178,0.09836065573770492,1.0,0.1791044776119403
1.0600579116726294e-06,fixed,after,12,106,0,51,169,0.1016949152542373,1.0,0.18461538461538463
1.079217668120691e-06,old,before,12,93,0,72,177,0.11428571428571428,1.0,0.20512820512820512
1.079217668120691e-06,old,after,12,90,0,66,168,0.11764705882352941,1.0,0.21052631578947367
1.079217668120691e-06,fixed,before,12,110,0,55,177,0.09836065573770492,1.0,0.1791044776119403
1.079217668120691e-06,fixed,after,12,106,0,50,168,0.1016949152542373,1.0,0.18461538461538463
1.181378365799901e-06,old,before,12,93,0,71,176,0.11428571428571428,1.0,0.20512820512820512
1.181378365799901e-06,old,after,12,90,0,65,167,0.11764705882352941,1.0,0.21052631578947367
1.181378365799901e-06,fixed,before,12,110,0,54,176,0.09836065573770492,1.0,0.1791044776119403
1.181378365799901e-06,fixed,after,12,106,0,49,167,0.1016949152542373,1.0,0.18461538461538463
1.2541369187601958e-06,old,before,12,92,0,71,175,0.11538461538461539,1.0,0.20689655172413793
1.2541369187601958e-06,old,after,12,90,0,65,167,0.11764705882352941,1.0,0.21052631578947367
1.2541369187601958e-06,fixed,before,12,109,0,54,175,0.09917355371900827,1.0,0.18045112781954886
1.2541369187601958e-06,fixed,after,12,106,0,49,167,0.1016949152542373,1.0,0.18461538461538463
1.2712215493593249e-06,old,before,12,92,0,70,174,0.11538461538461539,1.0,0.20689655172413793
1.2712215493593249e-06,old,after,12,90,0,64,166,0.11764705882352941,1.0,0.21052631578947367
1.2712215493593249e-06,fixed,before,12,109,0,53,174,0.09917355371900827,1.0,0.18045112781954886
1.2712215493593249e-06,fixed,after,12,106,0,48,166,0.1016949152542373,1.0,0.18461538461538463
1.3130098750480101e-06,old,before,12,92,0,69,173,0.11538461538461539,1.0,0.20689655172413793
1.3130098750480101e-06,old,after,12,90,0,63,165,0.11764705882352941,1.0,0.21052631578947367
1.3130098750480101e-06,fixed,before,12,109,0,52,173,0.09917355371900827,1.0,0.18045112781954886
1.3130098750480101e-06,fixed,after,12,106,0,47,165,0.1016949152542373,1.0,0.18461538461538463
1.3927152622272843e-06,old,before,12,92,0,68,172,0.11538461538461539,1.0,0.20689655172413793
1.3927152622272843e-06,old,after,12,90,0,63,165,0.11764705882352941,1.0,0.21052631578947367
1.3927152622272843e-06,fixed,before,12,109,0,51,172,0.09917355371900827,1.0,0.18045112781954886
1.3927152622272843e-06,fixed,after,12,106,0,47,165,0.1016949152542373,1.0,0.18461538461538463
1.5396042272186605e-06,old,before,12,91,0,68,171,0.11650485436893204,1.0,0.20869565217391303
1.5396042272186605e-06,old,after,12,89,0,63,164,0.1188118811881188,1.0,0.21238938053097345
1.5396042272186605e-06,fixed,before,12,108,0,51,171,0.1,1.0,0.18181818181818182
1.5396042272186605e-06,fixed,after,12,105,0,47,164,0.10256410256410256,1.0,0.18604651162790697
1.822317472033319e-06,old,before,12,91,0,67,170,0.11650485436893204,1.0,0.20869565217391303
1.822317472033319e-06,old,after,12,89,0,63,164,0.1188118811881188,1.0,0.21238938053097345
1.822317472033319e-06,fixed,before,12,108,0,50,170,0.1,1.0,0.18181818181818182
1.822317472033319e-06,fixed,after,12,105,0,47,164,0.10256410256410256,1.0,0.18604651162790697
1.9087851796939503e-06,old,before,12,91,0,66,169,0.11650485436893204,1.0,0.20869565217391303
1.9087851796939503e-06,old,after,12,89,0,62,163,0.1188118811881188,1.0,0.21238938053097345
1.9087851796939503e-06,fixed,before,12,108,0,49,169,0.1,1.0,0.18181818181818182
1.9087851796939503e-06,fixed,after,12,105,0,46,163,0.10256410256410256,1.0,0.18604651162790697
1.9497338143992238e-06,old,before,12,90,0,66,168,0.11764705882352941,1.0,0.21052631578947367
1.9497338143992238e-06,old,after,12,88,0,62,162,0.12,1.0,0.21428571428571427
1.9497338143992238e-06,fixed,before,12,107,0,49,168,0.10084033613445378,1.0,0.183206106870229
1.9497338143992238e-06,fixed,after,12,104,0,46,162,0.10344827586206896,1.0,0.1875
2.025543153649778e-06,old,before,12,90,0,65,167,0.11764705882352941,1.0,0.21052631578947367
2.025543153649778e-06,old,after,12,88,0,62,162,0.12,1.0,0.21428571428571427
2.025543153649778e-06,fixed,before,12,107,0,48,167,0.10084033613445378,1.0,0.183206106870229
2.025543153649778e-06,fixed,after,12,104,0,46,162,0.10344827586206896,1.0,0.1875
2.338263357160031e-06,old,before,12,90,0,64,166,0.11764705882352941,1.0,0.21052631578947367
2.338263357160031e-06,old,after,12,88,0,61,161,0.12,1.0,0.21428571428571427
2.338263357160031e-06,fixed,before,12,107,0,47,166,0.10084033613445378,1.0,0.183206106870229
2.338263357160031e-06,fixed,after,12,104,0,45,161,0.10344827586206896,1.0,0.1875
2.3833581508370116e-06,old,before,12,90,0,63,165,0.11764705882352941,1.0,0.21052631578947367
2.3833581508370116e-06,old,after,12,88,0,60,160,0.12,1.0,0.21428571428571427
2.3833581508370116e-06,fixed,before,12,107,0,46,165,0.10084033613445378,1.0,0.183206106870229
2.3833581508370116e-06,fixed,after,12,104,0,44,160,0.10344827586206896,1.0,0.1875
2.5057158836716553e-06,old,before,12,90,0,62,164,0.11764705882352941,1.0,0.21052631578947367
2.5057158836716553e-06,old,after,12,88,0,59,159,0.12,1.0,0.21428571428571427
2.5057158836716553e-06,fixed,before,12,107,0,45,164,0.10084033613445378,1.0,0.183206106870229
2.5057158836716553e-06,fixed,after,12,104,0,43,159,0.10344827586206896,1.0,0.1875
3.18269599119958e-06,old,before,12,89,0,62,163,0.1188118811881188,1.0,0.21238938053097345
3.18269599119958e-06,old,after,12,87,0,59,158,0.12121212121212122,1.0,0.21621621621621623
3.18269599119958e-06,fixed,before,12,106,0,45,163,0.1016949152542373,1.0,0.18461538461538463
3.18269599119958e-06,fixed,after,12,103,0,43,158,0.10434782608695652,1.0,0.1889763779527559
3.3532460292917676e-06,old,before,12,88,0,62,162,0.12,1.0,0.21428571428571427
3.3532460292917676e-06,old,after,12,86,0,59,157,0.12244897959183673,1.0,0.21818181818181817
3.3532460292917676e-06,fixed,before,12,105,0,45,162,0.10256410256410256,1.0,0.18604651162790697
3.3532460292917676e-06,fixed,after,12,102,0,43,157,0.10526315789473684,1.0,0.19047619047619047
3.579061967684538e-06,old,before,12,88,0,61,161,0.12,1.0,0.21428571428571427
3.579061967684538e-06,old,after,12,86,0,58,156,0.12244897959183673,1.0,0.21818181818181817
3.579061967684538e-06,fixed,before,12,105,0,44,161,0.10256410256410256,1.0,0.18604651162790697
3.579061967684538e-06,fixed,after,12,102,0,42,156,0.10526315789473684,1.0,0.19047619047619047
3.976815605710726e-06,old,before,12,88,0,60,160,0.12,1.0,0.21428571428571427
3.976815605710726e-06,old,after,12,86,0,57,155,0.12244897959183673,1.0,0.21818181818181817
3.976815605710726e-06,fixed,before,12,105,0,43,160,0.10256410256410256,1.0,0.18604651162790697
3.976815605710726e-06,fixed,after,12,102,0,41,155,0.10526315789473684,1.0,0.19047619047619047
5.25118230143562e-06,old,before,12,87,0,60,159,0.12121212121212122,1.0,0.21621621621621623
5.25118230143562e-06,old,after,12,85,0,57,154,0.12371134020618557,1.0,0.22018348623853212
5.25118230143562e-06,fixed,before,12,104,0,43,159,0.10344827586206896,1.0,0.1875
5.25118230143562e-06,fixed,after,12,101,0,41,154,0.10619469026548672,1.0,0.192
5.780943411082262e-06,old,before,12,86,0,60,158,0.12244897959183673,1.0,0.21818181818181817
5.780943411082262e-06,old,after,12,84,0,57,153,0.125,1.0,0.2222222222222222
5.780943411082262e-06,fixed,before,12,103,0,43,158,0.10434782608695652,1.0,0.1889763779527559
5.780943411082262e-06,fixed,after,12,100,0,41,153,0.10714285714285714,1.0,0.1935483870967742
7.211684533103835e-06,old,before,12,86,0,59,157,0.12244897959183673,1.0,0.21818181818181817
7.211684533103835e-06,old,after,12,84,0,56,152,0.125,1.0,0.2222222222222222
7.211684533103835e-06,fixed,before,12,103,0,42,157,0.10434782608695652,1.0,0.1889763779527559
7.211684533103835e-06,fixed,after,12,100,0,40,152,0.10714285714285714,1.0,0.1935483870967742
7.564288353023585e-06,old,before,12,85,0,59,156,0.12371134020618557,1.0,0.22018348623853212
7.564288353023585e-06,old,after,12,83,0,56,151,0.12631578947368421,1.0,0.22429906542056074
7.564288353023585e-06,fixed,before,12,102,0,42,156,0.10526315789473684,1.0,0.19047619047619047
7.564288353023585e-06,fixed,after,12,99,0,40,151,0.10810810810810811,1.0,0.1951219512195122
8.176048140740022e-06,old,before,12,84,0,59,155,0.125,1.0,0.2222222222222222
8.176048140740022e-06,old,after,12,82,0,56,150,0.1276595744680851,1.0,0.22641509433962265
8.176048140740022e-06,fixed,before,12,101,0,42,155,0.10619469026548672,1.0,0.192
8.176048140740022e-06,fixed,after,12,98,0,40,150,0.10909090909090909,1.0,0.19672131147540983
8.400779734074604e-06,old,before,12,84,0,58,154,0.125,1.0,0.2222222222222222
8.400779734074604e-06,old,after,12,82,0,55,149,0.1276595744680851,1.0,0.22641509433962265
8.400779734074604e-06,fixed,before,12,101,0,41,154,0.10619469026548672,1.0,0.192
8.400779734074604e-06,fixed,after,12,98,0,39,149,0.10909090909090909,1.0,0.19672131147540983
8.403030733461492e-06,old,before,12,83,0,58,153,0.12631578947368421,1.0,0.22429906542056074
8.403030733461492e-06,old,after,12,81,0,55,148,0.12903225806451613,1.0,0.22857142857142856
8.403030733461492e-06,fixed,before,12,100,0,41,153,0.10714285714285714,1.0,0.1935483870967742
8.403030733461492e-06,fixed,after,12,97,0,39,148,0.11009174311926606,1.0,0.19834710743801653
9.374311957799364e-06,old,before,12,82,0,58,152,0.1276595744680851,1.0,0.22641509433962265
9.374311957799364e-06,old,after,12,80,0,55,147,0.13043478260869565,1.0,0.23076923076923078
9.374311957799364e-06,fixed,before,12,99,0,41,152,0.10810810810810811,1.0,0.1951219512195122
9.374311957799364e-06,fixed,after,12,96,0,39,147,0.1111111111111111,1.0,0.2
1.109003642341122e-05,old,before,12,82,0,57,151,0.1276595744680851,1.0,0.22641509433962265
1.109003642341122e-05,old,after,12,80,0,54,146,0.13043478260869565,1.0,0.23076923076923078
1.109003642341122e-05,fixed,before,12,99,0,40,151,0.10810810810810811,1.0,0.1951219512195122
1.109003642341122e-05,fixed,after,12,96,0,38,146,0.1111111111111111,1.0,0.2
1.133895966631826e-05,old,before,12,81,0,57,150,0.12903225806451613,1.0,0.22857142857142856
1.133895966631826e-05,old,after,12,79,0,54,145,0.13186813186813187,1.0,0.23300970873786409
1.133895966631826e-05,fixed,before,12,98,0,40,150,0.10909090909090909,1.0,0.19672131147540983
1.133895966631826e-05,fixed,after,12,95,0,38,145,0.11214953271028037,1.0,0.20168067226890757
1.1403580174373928e-05,old,before,12,80,0,57,149,0.13043478260869565,1.0,0.23076923076923078
1.1403580174373928e-05,old,after,12,78,0,54,144,0.13333333333333333,1.0,0.23529411764705882
1.1403580174373928e-05,fixed,before,12,97,0,40,149,0.11009174311926606,1.0,0.19834710743801653
1.1403580174373928e-05,fixed,after,12,94,0,38,144,0.11320754716981132,1.0,0.2033898305084746
1.2051709745719563e-05,old,before,12,80,0,56,148,0.13043478260869565,1.0,0.23076923076923078
1.2051709745719563e-05,old,after,12,78,0,53,143,0.13333333333333333,1.0,0.23529411764705882
1.2051709745719563e-05,fixed,before,12,97,0,39,148,0.11009174311926606,1.0,0.19834710743801653
1.2051709745719563e-05,fixed,after,12,94,0,37,143,0.11320754716981132,1.0,0.2033898305084746
1.2355601029412355e-05,old,before,12,80,0,55,147,0.13043478260869565,1.0,0.23076923076923078
1.2355601029412355e-05,old,after,12,78,0,52,142,0.13333333333333333,1.0,0.23529411764705882
1.2355601029412355e-05,fixed,before,12,97,0,38,147,0.11009174311926606,1.0,0.19834710743801653
1.2355601029412355e-05,fixed,after,12,94,0,36,142,0.11320754716981132,1.0,0.2033898305084746
1.2365184375084937e-05,old,before,12,80,0,54,146,0.13043478260869565,1.0,0.23076923076923078
1.2365184375084937e-05,old,after,12,78,0,51,141,0.13333333333333333,1.0,0.23529411764705882
1.2365184375084937e-05,fixed,before,12,96,0,38,146,0.1111111111111111,1.0,0.2
1.2365184375084937e-05,fixed,after,12,93,0,36,141,0.11428571428571428,1.0,0.20512820512820512
1.4907527656760067e-05,old,before,12,79,0,54,145,0.13186813186813187,1.0,0.23300970873786409
1.4907527656760067e-05,old,after,12,77,0,51,140,0.1348314606741573,1.0,0.2376237623762376
1.4907527656760067e-05,fixed,before,12,95,0,38,145,0.11214953271028037,1.0,0.20168067226890757
1.4907527656760067e-05,fixed,after,12,92,0,36,140,0.11538461538461539,1.0,0.20689655172413793
1.5723146134405397e-05,old,before,12,78,0,54,144,0.13333333333333333,1.0,0.23529411764705882
1.5723146134405397e-05,old,after,12,76,0,51,139,0.13636363636363635,1.0,0.24
1.5723146134405397e-05,fixed,before,12,94,0,38,144,0.11320754716981132,1.0,0.2033898305084746
1.5723146134405397e-05,fixed,after,12,91,0,36,139,0.11650485436893204,1.0,0.20869565217391303
1.9515404346748255e-05,old,before,12,77,0,54,143,0.1348314606741573,1.0,0.2376237623762376
1.9515404346748255e-05,old,after,12,75,0,51,138,0.13793103448275862,1.0,0.24242424242424243
1.9515404346748255e-05,fixed,before,12,93,0,38,143,0.11428571428571428,1.0,0.20512820512820512
1.9515404346748255e-05,fixed,after,12,90,0,36,138,0.11764705882352941,1.0,0.21052631578947367
